Id,SalePrice
2015,205554.62299847507
2016,187482.48787837313
2017,182789.65678812968
2018,112260.3815261974
2019,145604.79775898418
2020,96753.58298061034
2021,97522.25914939806
2022,200700.1117198102
2023,153833.68078532748
2024,274636.7343364822
2025,367082.28897394985
2026,182769.08439126858
2027,165559.07895972763
2028,153792.9183822243
2029,177046.42593804904
2030,249443.86797016536
2031,227644.69378433411
2032,243022.89924147728
2033,236625.5417030592
2034,167986.2567715897
2035,224293.9642489765
2036,206168.60957359127
2037,242867.8138586076
2038,363987.0736539736
2039,237115.2641801224
2040,304123.6961350804
2041,310945.57803962566
2042,211420.51484493326
2043,178231.96582919869
2044,172489.42644392682
2045,196130.47555067667
2046,161658.42153644154
2047,141650.12510276717
2048,141703.48800922613
2049,138564.47251784298
2050,163146.04732217005
2051,99792.53724825733
2052,118415.71152501901
2053,148373.4973616415
2054,98394.11618356523
2055,149753.3483844334
2056,138773.8075204716
2057,106394.50396344416
2058,205804.71432838103
2059,131317.4584689326
2060,171413.54544021992
2061,167914.87105497124
2062,127637.61298019346
2063,117899.29028057677
2064,136961.37732907687
2065,113316.0101814034
2066,147558.29075106475
2067,88333.94660049911
2068,144191.21106120473
2069,89302.63895563286
2070,111039.2149050287
2071,99113.46621862457
2072,137206.4078568992
2073,121343.05179404156
2074,178603.0116939571
2075,163160.80360725502
2076,116172.02231745642
2077,170250.1642413608
2078,126360.03013672958
2079,124303.79473780475
2080,123626.57866131232
2081,123600.22117523952
2082,114377.95672478784
2083,142148.3629582844
2084,107958.2842318216
2085,122354.97152735149
2086,110865.71058973118
2087,123309.02508946144
2088,93344.10285343305
2089,87249.23745379278
2090,126252.4880042022
2091,111657.25034548962
2092,116460.72274026903
2093,106242.54359639085
2094,111502.70114943967
2095,172743.61013436835
2096,89084.97510047795
2097,93712.02591504132
2098,163342.4649686772
2099,56208.69854709501
2100,55860.83422615067
2101,149371.4796552849
2102,113361.25584495517
2103,105693.97210122146
2104,114466.7476333915
2105,118631.74317295413
2106,101806.02836674728
2107,177262.55269985512
2108,128700.00217219247
2109,117678.17108571574
2110,111113.60048706122
2111,116778.14563039252
2112,133742.17231193633
2113,124968.09377447143
2114,134489.21585589094
2115,167653.1082168603
2116,114971.47512483534
2117,147040.2142185067
2118,122910.60153746136
2119,115016.51524272801
2120,109220.15724910976
2121,90906.15969819222
2122,115362.63001579772
2123,88106.18196688828
2124,154938.23355496404
2125,120177.26660530407
2126,152349.66396222
2127,211233.37097044033
2128,116457.28394780647
2129,90716.52134858689
2130,135793.83524972634
2131,150464.07871816333
2132,107566.20068351064
2133,120601.61331220147
2134,124422.47117916716
2135,115204.72794057697
2136,74549.28091867466
2137,109215.37918198996
2138,136186.9807624051
2139,147385.8234215367
2140,143594.02884514988
2141,161710.55288452576
2142,127436.2823511775
2143,144169.65667459468
2144,174113.64804899308
2145,141740.22842494544
2146,172282.29890062232
2147,154581.61786606524
2148,112741.78616633415
2149,133891.15551851178
2150,226645.80207490755
2151,115659.6492417919
2152,204288.65997578567
2153,172660.4826936298
2154,96782.60291514943
2155,133246.77332750874
2156,266219.7136703371
2157,229355.204514558
2158,237377.63390833038
2159,198235.20521989922
2160,169612.90156644367
2161,230216.15951194748
2162,378177.6571843049
2163,360503.04134897253
2164,233379.97525992102
2165,193686.74069512056
2166,156996.8057825139
2167,224154.15734071078
2168,203238.58883153388
2169,188191.94988213503
2170,220513.87199147628
2171,161159.2495946733
2172,133214.94857963512
2173,178781.95791173508
2174,229413.37100758858
2175,276968.9849079078
2176,307940.89129970083
2177,236936.4473510468
2178,208912.48700062998
2179,133435.79852618065
2180,193785.9021121826
2181,195292.25966865916
2182,225948.2713808652
2183,192313.2442284075
2184,120114.17163871827
2185,117624.61449736267
2186,143492.6094415484
2187,144358.90013936718
2188,145949.9720243839
2189,191193.6573938122
2190,87099.54897860602
2191,67541.2409917868
2192,76634.94146117031
2193,101865.50539292255
2194,104088.53031281196
2195,88431.30553740368
2196,97260.3848972702
2197,121303.01157752595
2198,147201.12831358984
2199,190033.79043323424
2200,135568.991408531
2201,138289.2906250556
2202,215181.6233244215
2203,125756.16858365067
2204,186648.1609467962
2205,126162.0227922562
2206,143217.18824098376
2207,264510.8751174924
2208,261445.5307595026
2209,265903.86924511625
2210,122949.47521847872
2211,116132.55067794165
2212,127564.14417532014
2213,105459.07301253898
2214,121804.12266138205
2215,104518.43143076531
2216,147541.1310773779
2217,73957.11630641755
2218,62784.7520369295
2219,43455.989825002805
2220,55660.14555609924
2221,324724.88821336266
2222,288143.05500332266
2223,281105.388662417
2224,210089.71292233464
2225,115262.88336365824
2226,186890.47401276173
2227,178608.90342965483
2228,276975.83387844195
2229,253325.15964564565
2230,144154.08594405997
2231,214261.96352272877
2232,194117.95331803925
2233,178445.22743706132
2234,246444.43042834295
2235,218718.78035054132
2236,255696.50255724785
2237,304210.72886000876
2238,207416.14326114257
2239,104740.36884459517
2240,152415.74403154425
2241,158381.1340944282
2242,123655.14623591358
2243,125543.58332185182
2244,94326.2355954322
2245,93872.76412293102
2246,131366.7754573691
2247,103265.39911776123
2248,118967.0849544153
2249,120479.29467212898
2250,130859.46850322586
2251,72009.23091674506
2252,178434.5265077331
2253,148775.4352414181
2254,169264.03844951093
2255,185291.3239892784
2256,166011.24494882382
2257,215040.49449902624
2258,162843.2945556987
2259,177902.0696235125
2260,182600.47211394893
2261,205487.63718446397
2262,229677.11488774384
2263,410223.7210031308
2264,568692.4024949729
2265,145911.95723717683
2266,323760.6854663894
2267,374931.03062515624
2268,424037.0824367762
2269,155655.0813296892
2270,193860.8067776816
2271,211229.30107023
2272,186388.56651463915
2273,154893.54157291303
2274,185731.34354527126
2275,171551.57128079893
2276,191611.2825759726
2277,194536.70976568037
2278,142426.69092761044
2279,137641.53810934428
2280,107319.00127605765
2281,158330.4762262359
2282,182119.52234783635
2283,108026.16369780821
2284,119529.4373413704
2285,145304.6142900176
2286,124504.31835220732
2287,364479.628989114
2288,289737.92323981615
2289,350815.2048790664
2290,498676.7090816257
2291,338043.55671993725
2292,445515.8462599253
2293,472365.9104515635
2294,405895.27329008945
2295,500212.0968013896
2296,288856.3061755703
2297,361877.65494611877
2298,359843.7594167336
2299,357883.9678526742
2300,340391.5811403992
2301,321959.0913391578
2302,249776.80491022574
2303,238320.67763063565
2304,249161.55951174843
2305,195006.08135538385
2306,190279.8451887737
2307,198200.81454999937
2308,230200.38532430807
2309,284756.56910956645
2310,209578.09629623708
2311,207676.94862740726
2312,173160.32238339016
2313,168058.17252706466
2314,167423.36433960448
2315,174961.64985167087
2316,182420.23123241382
2317,195205.73109391387
2318,177604.35991034095
2319,180624.95270254964
2320,189602.03673142593
2321,232516.77330638593
2322,185906.15981731896
2323,193535.11885764686
2324,164327.59520549467
2325,210276.75061688328
2326,165484.99264041643
2327,196023.02547562958
2328,209348.9952108706
2329,198049.72946270672
2330,187897.68746864845
2331,344540.26076406165
2332,407829.8237592019
2333,323864.0630836822
2334,252228.26364644623
2335,295441.5058742352
2336,308687.20633519284
2337,197080.70694740996
2338,256941.98299234148
2339,204100.2907060596
2340,384194.4492826301
2341,212152.23605160732
2342,225522.85340311914
2343,219634.80299751472
2344,204759.31909729596
2345,223535.03522113085
2346,215675.66964520657
2347,200462.13645007362
2348,237656.7837246238
2349,182105.98047610777
2350,313618.68932579865
2351,262787.32252605644
2352,237927.057570912
2353,248001.05020947204
2354,141968.0061259712
2355,140750.40075664403
2356,146436.6678625385
2357,183306.30151050875
2358,192711.29906941354
2359,126675.43513035469
2360,113320.9242257527
2361,149080.26714447018
2362,273391.2875190573
2363,132959.54261064477
2364,152753.95274919624
2365,200112.53673303832
2366,199694.99474010777
2367,221341.94104853025
2368,222133.06286566332
2369,220463.40549957118
2370,177476.1895490535
2371,156411.47619531167
2372,218065.2064909744
2373,326968.47064460075
2374,322055.6773867909
2375,248180.54482867033
2376,258835.38623652537
2377,346237.12784273416
2378,161343.50241644908
2379,201842.3141892175
2380,150920.77958985028
2381,173903.7103685571
2382,198372.1229564618
2383,198882.9869534534
2384,242126.29421089575
2385,152017.85298703142
2386,135534.70830929067
2387,128659.26773358599
2388,100634.38032768239
2389,111511.90858927793
2390,152378.92399050048
2391,137206.90523085216
2392,117472.59888601361
2393,173997.2088005242
2394,141127.0617942998
2395,204099.08420668653
2396,136145.33646209448
2397,217881.62698491424
2398,131724.30248742297
2399,63340.239814504166
2400,69211.11402735215
2401,148592.28696365282
2402,128934.77679835648
2403,139837.0726757502
2404,146237.18393353475
2405,148503.89356134448
2406,141466.34578680896
2407,132984.08431977377
2408,127864.55111451114
2409,117865.70566919135
2410,166604.20176880655
2411,113302.34047118653
2412,155509.0497363937
2413,126990.4768916943
2414,162241.16489818116
2415,130213.96850001294
2416,123480.63534679836
2417,131425.48016690562
2418,132594.51987897482
2419,135850.68462646383
2420,118319.08765265119
2421,1568922.3937325454
2422,108091.64960021361
2423,105193.85185828838
2424,154910.65049204158
2425,168754.1950913526
2426,128622.73081739772
2427,114864.59137657782
2428,170572.62410797417
2429,112481.69782021025
2430,135829.60822408172
2431,106617.5051331157
2432,126687.57441526453
2433,152131.1153305848
2434,139840.8434457036
2435,157565.4263544342
2436,121245.35390615958
2437,105717.56438564486
2438,125973.2676418632
2439,97461.44281800339
2440,126078.07378162556
2441,91988.64258714693
2442,96113.381107112
2443,129406.17910043454
2444,127604.9214886493
2445,90998.41804047339
2446,129883.59161946518
2447,174386.1972112317
2448,133894.0828403476
2449,102614.29813590058
2450,153532.02922345616
2451,104050.23649596296
2452,193462.82502620728
2453,99792.92680060632
2454,124480.09980547654
2455,104270.33512058051
2456,147179.1637354735
2457,148828.7771700932
2458,126100.83532110072
2459,120353.77695767499
2460,132776.15719558977
2461,128739.62716933455
2462,135587.741718457
2463,120605.15807865806
2464,178557.3858485157
2465,138773.12232946145
2466,119719.28271619634
2467,119742.54485520117
2468,102020.05953663499
2469,99381.55110485422
2470,189345.71507750527
2471,227863.04009015643
2472,149156.177114203
2473,121975.47978174301
2474,71792.10242871806
2475,203023.0011339436
2476,111597.32972498487
2477,128874.05827757162
2478,160388.85255232322
2479,109711.67781250419
2480,160052.44760329276
2481,124053.62877227468
2482,118134.9902322423
2483,110186.76478813181
2484,117103.45371553226
2485,125118.29188537579
2486,151146.500414556
2487,159199.4093013624
2488,158804.01055198268
2489,156348.46482232687
2490,150283.70805832036
2491,85748.91678793724
2492,207589.1259535465
2493,145519.9065773896
2494,139831.10565238522
2495,82600.88594148058
2496,193212.04446286595
2497,151585.81709875198
2498,114165.05944391037
2499,90072.98363754456
2500,132441.0142023032
2501,139959.38953877412
2502,148936.51834303437
2503,93014.8201848984
2504,4763855.102080518
2505,227093.31499035176
2506,240604.2410484707
2507,268524.74710858276
2508,242117.76365282177
2509,212983.18483873736
2510,214876.7050132158
2511,172622.756698933
2512,206275.30328474264
2513,222320.4180882243
2514,272282.64155191404
2515,159743.05792787817
2516,169515.33676414896
2517,150984.32464711036
2518,154268.1579034786
2519,238205.6743582765
2520,213812.97168585434
2521,182093.65079991115
2522,223267.47132013214
2523,115644.41745589019
2524,133711.2125022336
2525,140409.68724154404
2526,147477.43303591997
2527,122294.39261542486
2528,142734.9585033616
2529,149770.26431144704
2530,129480.39219643248
2531,255239.84120740189
2532,223215.643721626
2533,188338.40687123997
2534,233345.88884433202
2535,293108.8094007693
2536,245629.57208764245
2537,243193.2254624435
2538,177242.94178277184
2539,181145.51227350472
2540,178463.6672465715
2541,174321.0176856846
2542,157131.5665876822
2543,112504.49166743779
2544,121537.26060963252
2545,125162.29724568651
2546,122745.34469101556
2547,132658.89942195095
2548,142260.74765470458
2549,147845.2763414091
2550,1016226.535217156
2551,135459.1166771189
2552,139284.26082786862
2553,77867.86228974475
2554,78786.88915085318
2555,112880.33604398754
2556,99967.31641536296
2557,99925.66293745932
2558,112102.26486559298
2559,135656.17076473255
2560,153128.2762818176
2561,138659.4730407525
2562,135632.53405547468
2563,144128.613801343
2564,202538.36070490105
2565,152183.92188599473
2566,194881.31842292336
2567,130520.44417657352
2568,221155.09705745504
2569,251486.2218365225
2570,117513.8006557852
2571,203230.91709120816
2572,151275.87564136702
2573,219347.48755482276
2574,27859.970029614295
2575,126646.46123982445
2576,109096.77748299816
2577,170810.33262973325
2578,80882.43629157291
2579,55395.64839353053
2580,73527.90267502506
2581,92640.0998275973
2582,123096.40652424275
2583,284875.7603182312
2584,179571.745625003
2585,186651.8525492769
2586,219278.48308841622
2587,201402.24330888008
2588,145084.59037639253
2589,148949.55310831108
2590,184831.03490590362
2591,191244.48235977272
2592,206536.46971771907
2593,231830.80533618983
2594,174975.70990043125
2595,198806.14122824906
2596,265578.751861535
2597,194760.6357127319
2598,288351.61707083834
2599,324174.1680610484
2600,5476797.814310055
2601,132986.63384680275
2602,77722.38500204719
2603,82849.10320618843
2604,81269.61814364383
2605,78886.82085163835
2606,140344.33700866206
2607,201833.2633075893
2608,183786.90298852086
2609,165387.16794401253
2610,103943.1399660892
2611,132084.67382388987
2612,163295.6595886781
2613,130080.06871183657
2614,126069.4239976339
2615,150634.72489758657
2616,142552.00297350227
2617,185053.51183925653
2618,196818.09715102633
2619,186386.27119474823
2620,185639.09322820904
2621,178883.31003636352
2622,176045.98238544326
2623,238321.5342966653
2624,298041.14108372637
2625,323995.3924287687
2626,179733.4458950601
2627,168629.7071947852
2628,550194.5330087815
2629,602986.8212627913
2630,397738.65146835224
2631,534336.2739813208
2632,443090.2895122939
2633,324169.6041857278
2634,468768.4849584173
2635,142963.16272766874
2636,172530.22904219505
2637,185753.0106144851
2638,251002.39503742635
2639,169799.97320186227
2640,145626.09468176975
2641,107070.5651098135
2642,179157.8394439367
2643,106975.41526540153
2644,116371.12461132655
2645,109538.89710420152
2646,94697.79370208249
2647,103181.99557756848
2648,147932.33584685455
2649,151109.55573568947
2650,132272.2859598233
2651,145543.31435840478
2652,418974.376962415
2653,248332.06520057685
2654,264344.9991827204
2655,413507.84058706777
2656,312038.6081346926
2657,365302.03336178494
2658,323421.023604594
2659,305929.54989823943
2660,373570.13035657175
2661,357016.77495694754
2662,374092.3099817177
2663,293795.35086398775
2664,275171.95342370094
2665,299327.3270062239
2666,272584.60694865265
2667,169600.55753393675
2668,175638.4394960826
2669,179224.09937579074
2670,260539.7455513876
2671,178345.81009993228
2672,190891.02501358945
2673,194522.90492589315
2674,195864.32638530794
2675,174808.72629643072
2676,185837.12580924897
2677,201414.57690190728
2678,217700.97239586225
2679,265962.2374712896
2680,281864.8679309327
2681,410908.88897370227
2682,315932.16274481104
2683,601009.7113702401
2684,308816.98123302206
2685,335219.8574221202
2686,241736.88129418227
2687,302617.2559962232
2688,208434.67638426268
2689,208101.617625177
2690,438048.36576312943
2691,190729.06092839362
2692,139568.90608834583
2693,198404.47180491508
2694,131481.2034195535
2695,184719.83077388638
2696,175814.17155931744
2697,183876.81624094537
2698,169042.50939667755
2699,162368.79052377594
2700,146377.7139099255
2701,133388.9872665051
2702,108926.72336517478
2703,118071.43382449601
2704,138144.9226771735
2705,123575.25434421317
2706,107044.41312539358
2707,113468.24989789067
2708,134470.72746227693
2709,98955.73267385525
2710,129620.13114562895
2711,451808.5031566735
2712,416307.6490840843
2713,180448.81584121683
2714,152601.2985450095
2715,160299.6313245165
2716,132461.82639451235
2717,207423.77099013914
2718,239410.86635409674
2719,182148.11962097563
2720,171078.67744008353
2721,132471.34346262668
2722,151977.37050152934
2723,138351.76433384797
2724,128492.93560415278
2725,123595.32943996102
2726,152459.880933869
2727,172567.4555985697
2728,172276.39490025656
2729,148755.39408824296
2730,146612.8975509937
2731,123797.6638832581
2732,132831.5304348084
2733,150331.83884880456
2734,125823.42606620531
